url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:40.525595+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:42.340739+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193297638,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:42.392203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/191272525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:42.503922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:42.511366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:42.717674+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.101890+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.114187+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.158673+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.188003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.223221+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.231707+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.238826+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.412138+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:43.996906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.008483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.024920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.069832+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.345243+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.358530+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.514926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.526723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.922310+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-quirigua-bogota/193316277,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.932239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:44.980232+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.042020+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.173917+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.262239+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.271208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/192722328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.285054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.906524+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.915400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-norte-bogota/193261567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.922844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 371.000.000 | $ 649.000 | $ 170.000.000 | $ 570.000.000 | $ 250.000.000 | $ 1.600.000.000 | $ 549.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-02 18:12:45.988964+00:00
