url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:45.581215+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.239452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.246994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.300945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193921134,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.367983+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.376752+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.444677+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.609177+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193436568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:46.616372+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.218381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.234289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.251104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.262270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.268808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.308511+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.446746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.510221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.791562+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.800619+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:47.807224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:48.129442+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:48.210950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:48.240407+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:48.427878+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193896697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.700.000 | $ 5.800.000 | $ 260.000.000 | $ 610.000.000 | $ 6.700.000 | $ 6.500.000 | $ 800.000.000 | $ 37.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-02 12:39:48.459392+00:00
