url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:46.835387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192123067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:48.248176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:48.852500+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:48.901861+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.062640+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.114297+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.156972+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.279155+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.391767+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.431328+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.871457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/192959802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.880204+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193147539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.887419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.926868+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tunjuelito-bogota/193323069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:49.988136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.177499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.232880+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.641816+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.915741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.924450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.932699+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:50.939378+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.078180+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.105221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.190310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.356378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.873111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.881936+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:51.989974+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-policarpa-salavarreta-bogota/193343399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.145653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.203286+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.216895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.258384+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.329889+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.865577+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.874896+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.887892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 56.550.000 | $ 102.136.000 | $ 97.580.000 | $ 32.760.000 | $ 226.916.000 | $ 76.228.000 | $ 1.200.000.000 | $ 188.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 18:15:52.956351+00:00
