url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:25.190879+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:26.506955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:26.564281+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:26.575728+00:00
https://www.fincaraiz.com.co//finca-en-arriendo-en-chico-norte-bogota/193956996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:26.711188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.180123+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193977277,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.233691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193948686,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.245800+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193936478,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.476395+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.484199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.599289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.626026+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:27.711522+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-costa-azul-bogota/193995768,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.220656+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.230242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.253794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.306180+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santafe-bogota/193426121,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.569200+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.587885+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.677872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:28.700599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193990992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.263576+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.496156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193972681,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.513810+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.533693+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.546292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.559075+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-lago-bogota/194026212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.613019+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:29.782356+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.491524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.547096+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004576,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.569573+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.577436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.851088+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-hayuelos-bogota/193988945,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.887517+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193911535,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.920480+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:30.998309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:31.564837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:31.583194+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:31.831287+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 782.000.000 | $ 7.355.000 | $ 1.859.300 | $ 495.000.000 | $ 640.000.000 | $ 1.550.000.000 | $ 323.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-27 13:03:31.861323+00:00
