url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:12:59.719072+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:12:59.779392+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:12:59.797802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.286686+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.385669+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.394313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.401136+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.522689+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.637626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.652326+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:00.747711+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.124541+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000.000 | $ 1.500.000.000 | $ 750.000.000 | $ 880.000.000 | $ 1.500.000.000 | $ 8.700.000.000 | $ 1.300.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-03 18:13:01.151848+00:00
