url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:32.193925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:33.407031+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:33.585173+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:33.603079+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:33.650351+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:33.663595+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-ortezal-bogota/193593532,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.302396+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.414517+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.503723+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.587293+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.597785+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.616405+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.626147+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:34.696607+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.198480+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.257419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193449954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.274595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/192984272,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.328455+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.390040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.482771+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.491156+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:35.568587+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.055863+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.081264+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.112440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.122569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.258195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.318707+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.353652+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.446224+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:36.982214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193600175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.032666+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.254010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.306682+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.313471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.363271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.449449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.592260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.838099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.846754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:37.889133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 320.000.000 | $ 450.000.000 | $ 265.000.000 | $ 300.000.000 | $ 4.000.000 | $ 1.200.000 | $ 3.550.000.000 | $ 899.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 06:36:38.168680+00:00
