url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:05.319880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:06.747420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:06.864874+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:06.876946+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.238701+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.326934+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.361930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193976618,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.482060+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.677099+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.684641+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.693863+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:07.832977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.053157+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.290778+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.341245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.348760+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.486098+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.582280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.724422+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.783567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:08.929761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193967853,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.203350+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.479563+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.500175+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193790594,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.511298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.550685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.557949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.608661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:09.894461+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.374961+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.649476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.656700+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.665183+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.881719+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.929026+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:10.953899+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193917226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:11.621328+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:11.630520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193841714,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:11.660510+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:11.710781+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 600.000.000 | $ 690.000.000 | $ 11.000.000 | $ 2.350.000.000 | $ 577.000.000 | $ 1.750.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 18:19:11.760007+00:00
