url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:17.975952+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.201612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.276361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.314495+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.448741+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.505953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.803865+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.833333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:19.887334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.017838+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.024813+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.059342+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.068649+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.374162+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.711345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.725010+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193586827,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.791370+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.821596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:20.970968+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.018105+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.030951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.540521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.711988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.719110+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.895406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.957501+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.971837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:21.987166+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.010680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193509411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.110351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.767860+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.832600+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.933351+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:22.957617+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.043605+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.112728+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193460519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.185054+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.222574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.750396+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:23.837939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:24.014252+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 205.000.000 | $ 820.000.000 | $ 297.000.000 | $ 550.000.000 | $ 350.000.000 | $ 1.200.000.000 | $ 415.000.000 | $ 310.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 00:22:24.034981+00:00
