url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-san-andres-de-los-altos-bogota/194084197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:08.831872+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-contador-bogota/193691529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:08.957756+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-kennedy-central-bogota/193828810,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:09.746597+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/194066801,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:09.805659+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194075195,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:09.952891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194025111,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:10.161015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/194054092,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:10.175343+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194024978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:10.310796+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194074935,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:10.441888+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-occidental-bogota/194029617,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 410.000.000 | $ 1.200.000 | $ 3.000.000 | $ 720.000.000 | $ 460.000.000 | $ 1.700.000.000 | $ 4.300.000 | $ 370.000.000 | Desde $ 333.000.000 | Desde $ 436.999.000 | Desde $ 485.070.000 | Desde $ 472.800.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-20 12:36:10.455941+00:00
