url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:34.462025+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.545422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.560682+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.574969+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193057392,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.646855+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.683184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.991232+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:35.999017+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193282856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.242620+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.251999+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.258108+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.265153+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.394310+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.515510+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.720099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.758700+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.804194+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:36.831656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.026990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.059330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.066041+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.103820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.554655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.561182+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.568026+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.721699+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.729335+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.736656+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.746130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:37.854655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.330920+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-soledad-bogota/193327633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.337576+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.345532+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.356754+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.577424+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.584945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193280609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.695912+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10252187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:38.766291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193334582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.055402+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.093508+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.100350+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.107484+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.120095+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 358.000.000 | $ 849.600 | $ 700.000 | $ 600.000 | $ 140.000.000 | $ 520.000.000 | $ 1.850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 12:09:39.299131+00:00
