url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:50.725443+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:52.435510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:52.570567+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:52.643849+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:52.928576+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:52.938854+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:53.096157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:53.301621+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:53.340085+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:53.490459+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:53.990215+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.019139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.253960+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.469962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.483815+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.493269+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193984906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.520474+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:54.551521+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.469745+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.536032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.609361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.618246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.626100+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.633005+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.811533+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:55.961004+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.400374+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.744798+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.758748+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.831667+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.872894+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.880582+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.906347+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.942580+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:56.996731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194003608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:57.849959+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:57.927793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:58.203318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:58.221685+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:58.271890+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 700.000.000 | $ 1.150.000.000 | $ 170.000.000 | $ 330.000.000 | $ 325.000.000 | $ 1.600.000 | $ 1.550.000.000 | $ 735.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 02:08:58.314963+00:00
