url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/194110447,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:00.845764+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/194206667,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:02.316427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194206775,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:02.350386+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lindaraja-bogota/193754421,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:02.378208+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193882059,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:02.394188+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/194010777,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:02.641221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194206221,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.197260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194077537,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.474358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-atabanza-bogota/194077537,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.491728+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-floresta-bogota/193908257,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.527444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193995764,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.610931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/194164325,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.671203+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/194159869,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.692064+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-navarra-bogota/194018368,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:03.715993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ilarco-bogota/193965392,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.562788+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ilarco-bogota/194164961,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.583164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194112287,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.599042+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bogota/194084197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.612532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-veraniego-bogota/194204653,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.628731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193960278,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.729267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena/194159098,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.754022+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193829691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.550.000 | $ 3.900.000 | $ 950.000.000 | $ 14.000.000 | $ 687.500.000 | $ 414.000.000 | $ 218.000.000 | $ 11.000.000 | Desde $ 429.200.000 | Desde $ 499.900.000 | Desde $ 598.300.000 | Desde $ 305.000.000 | Desde $ 443.000.000 | Desde $ 590.000.000 | Desde $ 466.800.000 | Desde $ 207.580.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-04 10:24:04.931455+00:00
