url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-matilde-bogota/193721775,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:29.673889+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-matilde-bogota/193721775,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:29.696927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193995754,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:30.092706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194014333,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:30.346587+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193857397,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:30.383487+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193767798,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:30.509357+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calera/193204180,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:31.341652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193924327,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:31.360528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193994098,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:31.375058+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-alcazares-bogota/10219098,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000.000 | $ 2.400.000 | $ 540.000.000 | $ 550.000.000 | $ 800.000.000 | $ 3.200.000 | $ 250.000.000 | $ 120.000.000 | Desde $ 472.800.000 | Desde $ 485.070.000 | Desde $ 226.614.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 820.800.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-14 18:44:31.404981+00:00
