url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.010042+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.225448+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.436775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.491823+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.508657+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.515514+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193655324,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.757620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.764569+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.780422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.449.000 | $ 4.829.000 | $ 2.309.000 | $ 295.000 | $ 4.218.000 | $ 2.009.000 | $ 295.000 | $ 4.218.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-21 12:24:53.959508+00:00
