url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193340282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.347129+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.416850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.600880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.684995+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.914475+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.932531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.974580+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:33.986703+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.167133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.234780+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.307003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.347434+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.759750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.777268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193396764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.783945+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.795968+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:34.974660+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.034213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.040743+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.091603+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.572202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.643663+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.695519+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.814407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.844904+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 380.000.000 | $ 800.000 | $ 250.000.000 | $ 312.000.000 | $ 1.292.400 | $ 1.250.000.000 | $ 2.600.000 | $ 8.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 12:07:35.866385+00:00
