url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 730.000.000 | $ 150.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:18.740734+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 730.000.000 | $ 150.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:19.859836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 730.000.000 | $ 150.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:19.874730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 730.000.000 | $ 150.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:19.974288+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 730.000.000 | $ 150.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.043952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.421709+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-perdomo-alto-bogota/193554353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.479568+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.488299+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.499841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.560335+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.600183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193551488,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.645735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.687508+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:20.824389+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.328863+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.338875+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.454081+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.530557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.562740+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.572758+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.643602+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:21.649758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.158393+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.165733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.182784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.396598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193493270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.413848+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.432512+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.471914+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estanzuela-bogota/193455591,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.598767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/10267404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:22.946973+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.036347+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.225933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.234967+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.298002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.316622+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.333773+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.395080+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.778209+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.785546+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.811836+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 489.000.000 | $ 435.000.000 | $ 150.000.000 | $ 730.000.000 | $ 480.000.000 | $ 390.000.000 | $ 150.000.000 | $ 145.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-24 18:20:23.970715+00:00
