url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193397362,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:01.315856+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:02.768922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:02.920006+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:02.942231+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.548226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-policarpa-salavarreta-bogota/193343399,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.788406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193380231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.854781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193406306,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.865472+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.872962+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:03.945055+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.263887+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193397410,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.452999+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.742644+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.752385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.779284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.809852+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:04.828160+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.026471+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.084211+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193415292,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.163918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/193342290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.495558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.762895+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.858535+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:05.991767+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.143393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.220071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.680138+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.687091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.893672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-veraniego-bogota/193418435,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.949776+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:06.990785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:07.033830+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:07.336507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:07.499590+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:07.741942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:07.889695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.018063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.201700+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.214925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.232108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.326807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.200.000 | $ 480.000.000 | $ 2.200.000 | $ 290.000.000 | $ 495.000.000 | $ 1.760.000 | $ 4.700.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 18:07:08.805805+00:00
