url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:25:59.684962+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:00.963991+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.651296+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.660921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193658137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.666956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.675304+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.714905+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.741047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:01.782554+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:02.000442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:02.723438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:02.837455+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:02.844153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:02.904482+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.026082+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.067086+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.074394+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.081605+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193660437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.697036+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.730157+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.757387+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.819643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-alsacia-bogota/193365740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.840835+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:03.967344+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.048095+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.067197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.688761+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.749892+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.756776+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.798966+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.944820+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.984466+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:04.991348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:05.037584+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:05.642463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:05.691913+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:05.886851+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.600.000.000 | $ 47.955.000 | $ 1.250.000.000 | $ 190.000.000 | $ 1.800.000 | $ 600.000 | $ 1.300.000 | $ 630.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-22 00:26:05.973006+00:00
