url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:55.675892+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:56.799567+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193346968,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:56.938935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.064032+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.074473+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.097728+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.615519+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.625817+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-chico-bogota/193191158,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.668901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.676485+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.811279+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.846586+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.900226+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:57.994540+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.580807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193347541,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.592013+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/192589991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.601348+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.610777+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.617691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.788975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.843174+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:58.879621+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.518507+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.527734+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193207942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.575296+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-quirigua-bogota/193316277,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.585716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.761040+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.797888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:18:59.831480+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193333855,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.029362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.467821+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.495136+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.584932+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.664377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.695456+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.720393+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.727686+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:00.765592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:01.420730+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:01.432351+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:01.456396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 300.000.000 | $ 2.000.000 | $ 300.000.000 | $ 3.500.000 | $ 1.337.781 | $ 2.500.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-03 18:19:01.604864+00:00
