url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galan-bogota/193664562,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:55.859193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-occidental-bogota/193476299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.122513+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.161400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.240820+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.253688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193639118,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.334223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.352326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.359517+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:56.505365+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000 | $ 3.550.000 | $ 1.900.000 | $ 6.800.000.000 | $ 1.100.000 | $ 41.724.000 | $ 3.200.000 | $ 2.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 12:40:57.023809+00:00
