url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193424628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:03.170644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:04.207933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:04.215563+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:04.247377+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:04.487848+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:04.952351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193425107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.050381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.062368+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.068621+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.140273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.325609+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.336214+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.670193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.804944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.877130+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:05.933489+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.019963+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.149339+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.248585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.298882+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.744840+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.757071+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:06.802519+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.071608+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.078280+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.157071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.268088+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.338651+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.505167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.511957+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.751214+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.797700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.898237+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:07.942058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.012087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.111738+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.162942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.565806+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.597815+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.677672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.717517+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 136.192.000 | $ 136.192.000 | $ 370.000.000 | $ 3.100.000 | $ 900.000.000 | $ 3.500.000 | $ 860.000.000 | $ 2.950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-23 12:13:08.854128+00:00
