url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:46.938097+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.019251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193967853,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.556788+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.563395+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.645851+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.675588+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.842921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.885475+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.903825+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:47.911481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.458945+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.487308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.634907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.000.000.000 | $ 720.000.000 | $ 440.000.000 | $ 730.000.000 | $ 1.990.000.000 | $ 2.950.000.000 | $ 3.500.000.000 | $ 1.875.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-12 12:18:48.668247+00:00
