url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.163905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.472765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.899771+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.908092+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.947399+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:20.953959+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:21.151123+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:21.180046+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:21.201360+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:21.362527+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 183.000.000 | $ 3.800.000 | $ 7.200.000.000 | $ 225.000.000 | $ 521.000.000 | $ 215.000.000 | $ 850.000.000 | $ 1.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 06:33:21.794412+00:00
