url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:03.943729+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:03.980483+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.551475+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.582934+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.605618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.718040+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.790970+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.860616+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.871989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:04.961638+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.430368+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.455821+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193505322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.651299+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.689656+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193474513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.815047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.842004+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.871816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:05.881931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:06.415881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193485980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:06.497129+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:06.578404+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 10.000.000 | $ 865.300 | $ 2.000.000 | $ 1.727.000 | $ 610.000.000 | $ 12.000.000 | $ 2.500.000.000 | $ 6.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 12:11:06.588139+00:00
