url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:41.743860+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:41.765447+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:41.943617+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:41.988741+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:41.998518+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.005404+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.151784+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.228747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.362322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193380609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 248.000.000 | $ 3.100.000 | $ 830.000 | $ 1.750.000.000 | $ 3.700.000 | $ 630.000.000 | $ 400.000.000 | $ 950.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-02 18:13:42.839113+00:00
