url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:38.839297+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:39.970234+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194014193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.080406+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193986740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.142341+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.503155+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.618059+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.717491+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.751719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193911535,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.778670+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.913937+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.952242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:40.972116+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.004014+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.112210+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194018457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.639069+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.882371+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193837211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.888100+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:41.903613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.017533+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.037698+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.086326+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.155827+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.517852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.525756+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.582654+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.590167+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.647695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.774889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.839849+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:42.954551+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.460313+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.531840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.553622+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.661450+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.679515+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.684865+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.736675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:43.797138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193659363,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:44.303320+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/194013632,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:44.415629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.300.000 | $ 1.800.000.000 | $ 3.800.000 | $ 1.100.000.000 | $ 549.000.000 | $ 155.000.000 | $ 1.890.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-23 08:21:44.461709+00:00
