url,information,date_time
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:23.712936+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:24.976807+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:24.984238+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.057151+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.109454+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.128235+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.690390+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.747592+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.807667+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.900469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.918472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:25.966402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.442915+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.716179+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.754566+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.845690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.882067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.942042+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:26.949349+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:27.069591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:27.077001+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:27.170020+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.000105+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.007212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.018381+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.117848+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.126546+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.154019+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.187059+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:28.268146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.083889+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.265740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.291861+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.327650+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.401144+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.416399+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.453672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:29.460714+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calera/193990120,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:30.056063+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:30.063686+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336656,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:30.273166+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 15.000.000 | $ 225.000.000 | $ 211.000.000 | $ 32.000.000 | $ 7.700.000 | $ 210.000.000 | $ 2.000.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-17 02:08:30.297659+00:00
