url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:34.537671+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:35.548519+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:35.749567+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:35.806157+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:35.846623+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:35.853928+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.395010+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.433117+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.442097+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.491003+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193306237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.631826+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.638684+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:36.670502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.284322+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.335422+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.374842+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.445961+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.572058+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.592509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.600619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.683391+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:37.847872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.220624+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.257435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.332084+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.366420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.373328+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.515280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.541762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:38.568790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.125859+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.164543+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.343146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.360718+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.377943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-compartir-bogota/193281943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.395097+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.404204+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:39.418420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:40.064233+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:40.071573+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:40.077587+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 745.000.000 | $ 12.000.000 | $ 3.500.000 | $ 2.500.000 | $ 2.400.000 | $ 1.620.000 | $ 2.600.000 | $ 9.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 18:08:40.095506+00:00
