url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.029083+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.199324+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.417315+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.439789+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.457168+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.529130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.609150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.645335+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.688690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 20.185.000 | $ 1.400.000.000 | $ 270.000.000 | $ 550.000.000 | $ 498.500.000 | $ 1.180.000.000 | $ 1.350.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 00:40:55.789814+00:00
