url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:29.962539+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.327668+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.335195+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.366990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-paredes-bogota/193596697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.413475+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-norte-bogota/193662943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.443028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.932253+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.941809+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.948177+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-mirandela-bogota/193638834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.955229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.970719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:31.981928+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:32.277385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:32.309549+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:32.900332+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:32.935873+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.063541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.125172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.137472+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ingemar-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.161756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.296257+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-laguna-fontibon-bogota/193584000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.315992+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.727573+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.811607+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.818881+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193665816,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:33.969201+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.019975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.048834+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.171214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.186111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.599912+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.792485+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.844541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.884197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.902529+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193634662,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.914844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622740,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:34.938599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.025248+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.549261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.573015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.700994+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 800.000 | $ 720.000.000 | $ 1.900.000.000 | $ 585.000.000 | $ 3.390.000 | $ 350.000.000 | $ 480.000.000 | $ 13.431.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-03 18:18:35.724807+00:00
