url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:53.860971+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:54.862245+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:54.907119+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.007687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.640590+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.706525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.750029+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.916427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193370747,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.944025+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:55.978901+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.062268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.073584+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.093846+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.593103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.605481+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.631473+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usaquen-bogota/193366953,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.641400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:56.891623+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.037436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.046730+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.130287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.228460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.463713+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.534129+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.589291+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/192901073,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.624383+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.822782+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.864130+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:57.913351+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.115707+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-olaya-bogota/193365886,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.310198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.380835+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.619850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.630137+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.636710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.716857+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:58.926644+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:59.191779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193361534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:59.233594+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:59.300178+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 430.000.000 | $ 9.000.000 | $ 1.100.000.000 | $ 3.500.000 | $ 539.900.000 | $ 340.000.000 | $ 2.190.000.000 | $ 1.650.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 00:19:59.344809+00:00
