url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:58.506319+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:58.513236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:58.520085+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/194019550,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.068984+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193978193,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.177033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.196968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.213594+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.238371+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193681563,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.245198+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.386338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194021845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 295.000.000 | $ 300.000.000 | $ 630.000.000 | $ 489.999.999 | $ 209.000.000 | $ 860.000.000 | $ 920.850 | $ 1.900.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-30 08:14:59.392998+00:00
