url,information,date_time
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:47.115280+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:48.315118+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:48.333573+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193370747,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:48.443700+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:48.500533+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:48.541889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193270766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.100195+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.133073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.198786+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.308905+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193355456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.349709+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.383284+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.409676+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:49.426897+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.020991+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.043709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.060921+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.076081+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.082815+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.281214+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193196775,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.601118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.616675+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.937480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.973687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:50.990973+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.048488+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.235866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.245900+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.278862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191874116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.334271+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.839142+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.867077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:51.978064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.034574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.067415+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.135228+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.179011+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-carmelo-bogota/192749989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.289445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.777587+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.911690+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:52.935006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.050.000.000 | $ 900.000.000 | $ 10.500.000 | $ 4.200.000 | $ 1.450.000.000 | $ 8.700.000 | $ 579.000.000 | $ 590.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-11 18:20:53.008689+00:00
