url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:27.717783+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:28.961497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:28.994918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.011756+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.129458+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193581337,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.658309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.753600+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.780113+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.847127+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193795245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.897490+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:29.994217+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.053916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.640038+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.763128+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.877091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.925812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:30.958054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.015937+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.044931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193774705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.682558+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.783363+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.804801+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.875509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.918981+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.969305+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:31.986559+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.029107+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-central-bogota/193825089,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.047504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.211626+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193486501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.750237+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.776301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.835956+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.843371+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.859763+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:32.866359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:33.133238+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:33.737279+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:33.775457+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:33.973096+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.600.000.000 | $ 400.000.000 | $ 1.850.000.000 | $ 750.000 | $ 2.900.000 | $ 950.000.000 | $ 1.250.000.000 | $ 2.750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-09 00:33:33.989775+00:00
