url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:27.779859+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:28.958218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.015667+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.070435+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.166868+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.186076+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.641113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.648988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:29.998431+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.007119+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.040418+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.054724+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.156208+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.165648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.250682+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.257977+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.309520+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.447453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.526633+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.535220+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:30.562842+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.114569+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.247290+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.254992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193504581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.338079+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.345775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.472634+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.519386+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.566791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.576453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.608918+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.658004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.708563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.715492+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.730804+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:31.806423+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.461575+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.581046+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.756601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.770946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.815394+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 69.000.000 | $ 127.670.000 | $ 2.300.000.000 | $ 5.400.000 | $ 17.537.250 | $ 4.000.000 | $ 320.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 18:08:32.837436+00:00
