url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-altos-de-bella-suiza-bogota/193984030,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.021424+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-jose-de-fontibon-bogota/193485795,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.045905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-felipe-bogota/194231879,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.123103+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193105967,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.141138+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193105814,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.228731+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193105844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.411543+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-germania-bogota/194278815,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.431092+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/194250833,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:48.526136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194222729,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.269522+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/194193700,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.430170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-magdala-bogota/194259250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.456783+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-chapinero-bogota/193568740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.474306+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.534889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/194287358,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.599460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194194285,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.619740+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:49.653706+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-occidental-bogota/194261912,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.426977+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-bogota/193691053,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.444836+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-villas-del-mediterraneo-bogota/193858217,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.490590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/192863590,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.542006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/192863590,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.561271+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/7916180,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.729412+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-restrepo-bogota/193924012,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 750.000.000 | $ 2.800.000 | $ 900.000 | $ 975.000.000 | $ 650.000.000 | $ 1.080.000.000 | $ 185.000.000 | $ 715.000.000 | Desde $ 303.000.000 | Desde $ 291.000.000 | Desde $ 372.500.000 | Desde $ 160.000.000 | Desde $ 332.235.437 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 160.000.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-24 21:02:50.816632+00:00
