url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:09.706453+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.104383+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.161465+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.212091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.769531+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.804569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.815587+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.825005+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/192726026,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.916577+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.941158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:11.952401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193772885,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.028614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193378595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.119035+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.165140+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/193595317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.204886+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.676337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-pinos-bogota/193592294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.713248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.837960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:12.891956+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.006227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193728935,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.038544+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.074321+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-usaquen-bogota/193667012,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.082449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.115511+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.191499+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.202038+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.245467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.263723+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.438717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:13.481358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-eduardo-santos-bogota/193774787,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.000615+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193611918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.033025+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.144047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.166364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.201375+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bella-suiza-bogota/193694166,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.378010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193734980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.407648+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193645077,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.566649+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.606524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 410.000.000 | $ 460.000.000 | $ 1.600.000.000 | $ 395.000.000 | $ 1.800.000 | $ 3.900.000 | $ 645.000.000 | $ 600.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 00:38:14.645158+00:00
