url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193932548,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:45.598740+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:46.773623+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:46.781305+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:46.789188+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:46.905029+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:46.912281+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.547181+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.628978+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.716389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.811776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-martin-bogota/193911605,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.821344+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.887610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.905545+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:47.950580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.538512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.581979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193974212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.593147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.608006+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.740173+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.762525+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.836205+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:48.931112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.518096+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.628963+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.715840+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.723276+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.781481+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.790952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:49.810150+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.014914+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.502632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.672075+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.753030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.775191+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193982844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.782365+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.824294+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.853409+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:50.891069+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:51.537161+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193857265,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:51.567526+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:51.679956+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 379.900.000 | $ 595.000.000 | $ 1.700.000 | $ 550.000.000 | $ 3.900.000 | $ 1.800.000 | $ 1.050.000.000 | $ 1.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-16 13:38:51.688136+00:00
