url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:50.938706+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.028255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.638735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.649637+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.660876+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.670494+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.732473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:51.756739+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.037467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.044763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.540085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.567495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.586590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.595238+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.610647+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.786631+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.000.000 | $ 8.000.000 | $ 220.000.000 | $ 2.970.000 | $ 2.509.700 | $ 1.150.000.000 | $ 3.600.000 | $ 5.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 18:21:52.857999+00:00
