url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193542241,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:45.312840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193717113,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:46.495217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193602440,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:46.583971+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:46.591841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:46.630279+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:46.716915+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.122521+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.137575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.170473+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.177907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.288498+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.304391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193712313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.357605+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:47.670282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.181875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.193497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.201041+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.230704+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.240138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193708948,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.301632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.452787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193670805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:48.479795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.258407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193717217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.277704+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.288443+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.295507+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-esmeralda-bogota/193705751,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.397013+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.415815+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.473110+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:49.732427+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.124057+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.149052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.194853+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.420926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.434595+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-cantalejo-bogota/193700185,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.445193+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.472009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193421262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:50.534063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193568244,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:51.052186+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:51.269772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193622041,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:51.298987+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 429.000.000 | $ 274.400.000 | $ 3.300.000 | $ 780.000.000 | $ 1.390.000.000 | $ 460.000.000 | $ 1.100.000 | $ 2.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-08 06:36:51.313160+00:00
