url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:40.556765+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193882387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:41.799253+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:41.869711+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:41.898207+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:41.950582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:41.977746+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:42.514059+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:42.584700+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:42.711249+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:42.839688+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.012669+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193846645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.027076+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.136203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.327044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.443427+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/5619173,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.495753+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/193837807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.646092+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.655564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-tintal-bogota/193860621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.705696+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:43.846782+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.002300+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.071027+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.289802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.429188+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.476045+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.614158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193861105,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.767231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.785792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:44.796955+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.015189+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.218324+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.303991+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193580649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.435027+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.483371+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/193845319,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.491368+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.546562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.716149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:45.902532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:46.179251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:46.272093+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:46.283113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 260.000.000 | $ 320.000.000 | $ 250.000.000 | $ 6.500.000 | $ 3.000.000 | $ 1.732.311 | $ 12.500.000 | $ 150.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 13:14:46.359716+00:00
