url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:36.767833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.742735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.751216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.758136+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.796449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.850992+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:38.921143+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.009963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-renania-urapanes-bogota/193631573,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.651072+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.658998+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193664954,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.864302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193632433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.871357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193666107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.888452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:39.896198+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193556551,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.035096+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.301759+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.746852+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.757155+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.792957+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.906549+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.940540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:40.947449+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.027036+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.137744+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.713314+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.723066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.745056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.751779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.799127+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:41.833380+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.030168+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.102962+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.710396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.719363+00:00
https://www.fincaraiz.com.co//lote-en-arriendo-en-fontibon-bogota/192039075,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.725470+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000.000 | $ 6.200.000 | $ 2.100.000 | $ 1.302.800 | $ 8.500.000 | $ 340.000.000 | $ 2.400.000 | $ 829.237', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-26 00:29:42.933534+00:00
