url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-recodo-del-country-bogota/192058144,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:21.532563+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quinta-paredes-bogota/193191106,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:21.540731+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.167760+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.180570+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.191216+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.203554+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.226001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.292227+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.386212+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.397838+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:22.998274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193492401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.035965+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.057881+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.295912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.303558+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193341175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.332733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.445139+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.696998+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.797957+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-grande-bogota/193658668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 388.814.850 | $ 1.950.000 | $ 1.980.000.000 | $ 1.980.000.000 | $ 630.000.000 | $ 590.000.000 | $ 410.000.000 | $ 15.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-23 12:22:23.818221+00:00
