url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193482008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:10.198647+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.231380+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.387615+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.399378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.471743+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.562100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:11.985117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.074551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.123755+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.163781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.284571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.349613+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.359612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.400585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:12.972085+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.102267+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.131897+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.172409+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.213151+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.267562+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-country-club-bogota/193398784,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.294337+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:13.378937+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bogota-dc-bogota/193406343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.004053+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.011575+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.136152+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.143776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193378992,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.158528+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.177389+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.209266+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.288700+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/193446372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.867901+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.903198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.952485+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.963524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:14.988797+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:15.164983+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:15.175293+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:15.247556+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:15.827782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:15.889335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.400.000 | $ 3.800.000 | $ 3.800.000 | $ 1.600.000 | $ 365.000.000 | $ 1.390.000.000 | $ 1.500.000.000 | $ 374.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 00:17:16.065961+00:00
