url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:56.330835+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:57.322315+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:57.409128+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:57.438157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:57.467072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193440186,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:57.483943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.075244+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.089768+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.098827+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.185581+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.200357+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.430397+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.441420+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.447563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.915656+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.925032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.940198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193451430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.962045+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:58.991014+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.034990+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.205503+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.435296+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.779450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.819981+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.859005+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:13:59.999689+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-sur-bogota/193154207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.035021+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.062942+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.088917+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.095486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.606769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.730386+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.737975+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.861230+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193277271,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.872764+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.886296+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193453406,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.899821+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:00.910310+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193427059,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:01.486904+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:01.529368+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:01.864536+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193452585,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.200.000 | $ 2.800.000.000 | $ 1.600.000 | $ 850.000 | $ 1.000.000 | $ 2.600.000 | $ 3.200.000.000 | $ 7.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 18:14:01.872886+00:00
