url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193861504,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.166165+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.357136+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.546486+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.552640+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.610095+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.618011+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.735889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:06.940742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:07.053451+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:07.113751+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:07.327126+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:07.561770+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193735084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:07.690907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.064364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193706411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.122125+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.197617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.243442+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.256957+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.680181+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.850685+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193785010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:08.919014+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 2.700.000 | $ 9.000.000 | $ 5.600.000 | $ 5.500.000 | $ 1.456.448.016 | $ 305.000.000 | $ 353.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 13:11:09.119446+00:00
