url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:44.768071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.127801+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.281195+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.288874+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.294906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.425948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.465716+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:45.697380+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.194178+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 450.000.000 | $ 670.000.000 | $ 1.850.000.000 | $ 1.293.000 | $ 1.400.000 | $ 1.450.000.000 | $ 2.050.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 00:44:46.211651+00:00
