url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:52.895906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.079876+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.160409+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.178120+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.192483+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.573681+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.824348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.833319+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.839652+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.846604+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:54.859042+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.167762+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.180886+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.188084+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.731290+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.739919+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.747171+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.861260+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193380595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.879013+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:55.977458+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.050880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.681802+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.695091+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-el-contador-bogota/193526513,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.703657+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.954906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193520529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.969263+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:56.984810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193236771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.011448+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.565677+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lombardia-bogota/193426299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.614808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.626982+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.633589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.687136+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.906170+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.918813+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.939972+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193458129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:57.998850+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.079338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.548195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.558580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.565066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 390.000.000 | $ 245.000.000 | $ 560.000.000 | $ 550.000.000 | $ 450.000.000 | $ 3.700.000 | $ 5.000.000 | $ 16.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-19 00:21:58.586540+00:00
