url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.303339+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.312512+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.761710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.833734+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.911565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:16.926967+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.065017+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.086960+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.142336+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 495.000.000 | $ 390.000.000 | $ 1.600.000.000 | $ 8.000.000 | $ 720.000.000 | $ 720.000 | $ 650.000.000 | $ 20.023.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-17 06:21:17.253333+00:00
