url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193440186,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:44.089142+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.128433+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.200234+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.349241+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.504580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.523037+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.917635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.926092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:45.982034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.003821+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.100622+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.179056+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.188765+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.254574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.802160+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.878167+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.940821+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:46.951032+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.070361+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.085159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.092264+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.789006+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.809474+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.821153+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.882712+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.907256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.967628+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.980456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:47.993468+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.088295+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.663164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193452585,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.681088+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193453406,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.791601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.952988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.971054+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:48.990067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.002124+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.016116+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.604080+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.738167+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.755996+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.100.000.000 | $ 710.000.000 | $ 135.900.000 | $ 650.000.000 | $ 130.000.000 | $ 4.200.000 | $ 1.590.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 00:19:49.801414+00:00
