url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:13.209818+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:13.391004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193476446,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:13.398657+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:13.590166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:13.712780+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.124033+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.130745+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.136970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.143916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.207629+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.359961+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:14.392550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.068502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.080099+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.296939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-galerias-bogota/193454049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 209.999.999 | $ 15.800.000 | $ 345.000.000 | $ 280.000.000 | $ 2.200.000 | $ 640.000.000 | $ 47.000.000 | $ 750.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 18:06:15.354324+00:00
