url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:01.634251+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.227594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.235823+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194041114,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.242830+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.337194+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193990992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.381400+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:03.930378+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.012382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acevedo-tejada-bogota/193967793,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.027197+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.046959+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.093925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.240264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.502356+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.633574+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.767532+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194053350,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:04.977239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.156657+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.209427+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194053389,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.235588+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193854738,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.242717+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/194007390,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.467423+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.474387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.893418+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:05.948867+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.008232+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.037450+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194051212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.165928+00:00
https://www.fincaraiz.com.co//finca-en-arriendo-en-chico-norte-bogota/193956996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.183840+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193916308,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.218704+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193721564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.562829+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:06.799998+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193853096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.131348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-cristobal-sur-bogota/193839850,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.186999+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.194931+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193986740,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.201597+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.211934+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.362801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193906816,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.532772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-20-de-julio-bogota/194026567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.907967+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.921270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193948686,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.199.000.000 | $ 3.400.000 | $ 26.000.000 | $ 11.800.000 | $ 4.000.000 | $ 11.600.000 | $ 3.300.000 | $ 1.900.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-31 08:41:07.992767+00:00
