url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193149472,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:28.974460+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.129354+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.185861+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.195639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.311654+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.773698+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193430473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.805858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.844917+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:30.895278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.045257+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.064233+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.115699+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.655149+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.783134+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.861790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:31.868599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.060217+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.106114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.153378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.172488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193390335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.296284+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.576335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.785179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:32.847073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.050275+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.148557+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.236594+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.403617+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.705533+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alfonso-lopez-bogota/193299653,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.751547+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.968061+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.975746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:33.981948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193378914,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:34.000383+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:34.153160+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:34.443772+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:34.450429+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:34.560637+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:35.133939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:35.204191+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193404780,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 790.000.000 | $ 900.000.000 | $ 380.000.000 | $ 1.480.000.000 | $ 1.120.000 | $ 3.500.000.000 | $ 1.400.000.000 | $ 4.050.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-26 18:15:35.302906+00:00
