url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:05.187961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:06.994931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.124947+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.236418+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.277922+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.309325+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.319830+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.430557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.839267+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.847082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.958066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193595647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:07.965008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.075593+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.120087+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.161612+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/193585718,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.186913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bochica-bogota/193644079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.723321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.745238+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.753787+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.879037+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alcazares-bogota/193601171,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.925428+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.978618+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:08.993189+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193644352,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.021675+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.607162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.621305+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.628963+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.837498+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193647217,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.862847+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.880694+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.890709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:09.991912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:10.479546+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:10.488029+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:10.495048+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-grande-bogota/193147860,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 300.000.000 | $ 2.000.000 | $ 2.325.000 | $ 1.000.000 | $ 440.000.000 | $ 315.000.000 | $ 1.850.000 | $ 1.021.344.825', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-19 06:35:10.542712+00:00
