url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:30.563966+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:30.601510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193346916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:30.643765+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:30.758819+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.324175+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.331412+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.340192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193774764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.500114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193622088,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.514823+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.581762+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.600313+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:31.681263+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.265049+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.522570+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 895.000.000 | $ 15.900.000 | $ 3.970.000 | $ 5.180.000.000 | $ 340.000.000 | $ 2.950.000.000 | $ 2.141.800', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 13:04:32.532937+00:00
