url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736850,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:14.589882+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:14.668616+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:14.727960+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:14.734836+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:14.780049+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.165106+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.172859+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.195064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.508200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.517555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193796463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 5.800.000 | $ 3.153.000 | $ 6.500.000 | $ 8.000.000 | $ 1.400.000 | $ 250.000.000 | $ 2.700.000 | $ 730.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-29 07:20:15.533402+00:00
