url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.078755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.085486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.794889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.839473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.867523+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.905465+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.912009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.961986+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:22.968502+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.100.000 | $ 300.000.000 | $ 1.100.000.000 | $ 344.000.000 | $ 339.120.000 | $ 260.000.000 | $ 1.150.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 06:23:23.052501+00:00
