url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:13.796722+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:13.923744+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.152520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193995610,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.234194+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.269495+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.335327+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/194017280,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.388871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.445750+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.521944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.500.000 | $ 2.200.000 | $ 405.000.000 | $ 1.800.000 | $ 196.000.000 | $ 3.300.000 | $ 2.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 00:27:14.547058+00:00
