url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:51.964232+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:53.248655+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:53.318697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193873142,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:53.429120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:53.475513+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:53.606968+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-simon-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.167473+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.179814+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cataluna-bogota/193480645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.291162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.326755+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193365302,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.343210+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.380193+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.391512+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193981202,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:54.468717+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.165186+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.224857+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.294966+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.356280+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.387714+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.518844+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.525852+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:55.602636+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193774705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.334805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.473698+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.496985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193967853,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.554917+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.564452+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.586272+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.659722+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-salle-bogota/10125457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.667091+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:56.706586+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.379548+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.397555+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.719994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.733864+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.743336+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-barrios-unidos-bogota/193756497,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.783102+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.851394+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.861071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.100.000.000 | $ 1.200.000.000 | $ 1.700.000.000 | $ 13.000.000 | $ 2.450.000.000 | $ 1.590.000.000 | $ 1.958.000 | $ 780.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 19:17:57.946777+00:00
