url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:41.334015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:41.442090+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:41.838604+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:41.960121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.100760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.159321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.170208+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.217302+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.223495+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.600.000.000 | $ 450.000.000 | $ 475.000.000 | $ 1.900.000 | $ 450.000.000 | $ 750.000.000 | $ 175.000.000 | $ 490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-02 18:17:42.520183+00:00
