url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-antonio-norte-bogota/193261567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:08.959376+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193324607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.072206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193334582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.085286+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.143561+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.761607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.798282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.851642+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193345290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.899471+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:09.996719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.063145+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.073750+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.108817+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-consuelo-bogota/193129766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.644484+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.672001+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.678767+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/192722328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.685632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-alto-bogota/193340808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.795736+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.883484+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.896120+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192749962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:10.922506+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.517344+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.527282+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.534826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mirandela-bogota/193281264,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.577069+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.688688+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.715493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.783518+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:11.837565+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.365151+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 200.000.000 | $ 1.300.000 | $ 230.000.000 | $ 170.000.000 | $ 800.000.000 | $ 570.000.000 | $ 2.550.000 | $ 140.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-01 12:08:12.475177+00:00
