url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:16.785753+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.015684+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.045348+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.081386+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.157266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.680557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.745933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193336475,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.754542+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.775351+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:18.790800+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.085999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-boyaca-real-bogota/193459506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.092889+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.115620+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.603543+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.639811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.648476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.655476+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.698113+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:19.997738+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.007368+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.116077+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.552711+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.559298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.567179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193505322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.605693+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.612541+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.619449+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.825781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:20.853782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193439592,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.443971+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.468088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-recuerdo-bogota/193451921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.481682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.491291+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.733663+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.764991+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.774993+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:21.792189+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.335213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193485980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.353935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 27.000.000.000 | $ 2.258.530 | $ 4.500.000 | $ 580.000.000 | $ 1.200.000 | $ 680.000.000 | $ 1.930.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-13 06:17:22.395417+00:00
