url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.136524+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.216893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193967853,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.476117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-bibiana-bogota/193774705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.500493+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.979169+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:02.986765+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.002575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.114441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.248964+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.400.000.000 | $ 635.000.000 | $ 213.900.000 | $ 655.000.000 | $ 1.700.000 | $ 250.000.000 | $ 15.000.000 | $ 640.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-13 08:58:03.339468+00:00
