url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193440186,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:33.672599+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:34.724901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:34.761520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:34.769846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:34.776877+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.227296+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193425107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.282194+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.338491+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.390227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.399308+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.542487+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.566682+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:35.574565+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.001254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.224391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.253464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.264656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.279203+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.300373+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.307080+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.372318+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.759806+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.819408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.830202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.837444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:36.989024+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.098519+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.107899+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.116405+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.506968+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.534861+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193427059,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.737192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.750534+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.768443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.790169+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.816822+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:37.851556+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193375060,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:38.271610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:38.278552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:38.463614+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-nueva-autopista-bogota/191610334,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:38.470364+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193436237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 850.000 | $ 850.000 | $ 850.000 | $ 870.000.000 | $ 1.600.000 | $ 1.600.000.000 | $ 270.000.000 | $ 1.380.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-28 06:08:38.477152+00:00
